x,z
340.08502125531385,0.1144209163789981
345.086271567892,0.13060647367305458
350.0875218804701,0.1424470960334666
355.08877219304827,0.1495076795321907
360.0900225056264,0.15198772145332232
365.0912728182046,0.15062294660433467
370.0925231307827,0.1464200373853207
375.0937734433608,0.1403706199039077
380.095023755939,0.1332685852091492
385.0962740685171,0.12566075683833478
390.0975243810952,0.11788587988360695
395.0987746936734,0.11013978616519507
400.10002500625154,0.10252730545504887
405.1012753188297,0.09509128463146634
410.10252563140784,0.08782625332992826
415.103775943986,0.08068538807981589
420.10502625656414,0.07358173601074092
425.1062765691423,0.06637909052352702
430.1075268817205,0.05887155145420598
435.10877719429857,0.05076308826767688
440.1100275068767,0.041671417606947286
445.11127781945487,0.031180883679982768
450.112528132033,0.018945937565714867
455.1137784446112,0.004808125123943806
460.1150287571893,-0.01113148898852907
465.1162790697674,-0.028514979864266307
470.1175293823456,-0.04677441083754297
475.1187796949237,-0.06515300988224693
480.1200300075019,-0.08265544618840938
485.12128032008,-0.0979601417565191
490.1225306326581,-0.10940808641957789
495.1237809452363,-0.11519855283680189
500.1250312578144,-0.1138178446173113
505.12628157039256,-0.10453555994492279
510.12753188297074,-0.08768355491770807
515.1287821955489,-0.06454149877335083
520.130032508127,-0.036925052216960734
525.1312828207052,-0.006753557691043458
530.1325331332833,0.0241832291189061
535.1337834458615,0.05423970608491431
540.1350337584396,0.08185291701478095
545.1362840710177,0.10557507433867395
550.1375343835958,0.1242681526341329
555.1387846961741,0.1373707431900301
560.1400350087522,0.14505154021517644
565.1412853213303,0.14811979173322823
570.1425356339084,0.14772955858168008
575.1437859464866,0.1450405421525164
580.1450362590648,0.14098669141562156
585.1462865716429,0.13620067774673772
590.147536884221,0.13105180275595515
595.1487871967992,0.12572820877268343
600.1500375093773,0.12031438876232332
605.1512878219555,0.11484491000079192
610.1525381345336,0.10933432630876995
615.1537884471118,0.1037899959616819
620.1550387596899,0.09821470502609436
625.156289072268,0.09260418699971676
630.1575393848462,0.08694292698387068
635.1587896974244,0.08120091408422032
640.1600400100025,0.07533416835304675
645.1612903225806,0.06929151352828482
650.1625406351587,0.06302734458438256
655.163790947737,0.05651517905235603
660.1650412603151,0.04975306655105155
665.1662915728932,0.042753392935294364
670.1675418854713,0.03551563346726276
675.1687921980495,0.027986465072245184
680.1700425106277,0.020015053195040152
685.1712928232058,0.011314089286192524
690.1725431357839,0.0014360969592965502
695.1737934483621,-0.010248950060083627
700.1750437609402,-0.024664789306392917
705.1762940735184,-0.04346350593462433
710.1775443860965,-0.07019134111189573
715.1787946986747,-0.11265303817344802
720.1800450112528,-0.18660286393534145
725.1812953238309,-0.31977385943701686
730.1825456364091,-0.5533113193168001
735.1837959489873,-0.9360758413224476
740.1850462615654,-1.5088055009011203
745.1862965741435,-2.2819549999454325
750.1875468867216,-3.2200137678415968
755.1887971992998,-2.270417368167731
760.190047511878,-1.4850250747346212
765.1912978244561,-0.8989109438712234
770.1925481370342,-0.501575960092057
775.1937984496124,-0.2525905687539117
780.1950487621905,-0.10365017641379975
785.1962990747687,-0.014338555862880348
790.1975493873468,0.04220775856712388
795.198799699925,0.08079020746044809
800.2000500125031,0.10832516798286167
805.2013003250812,0.12775573650074107
810.2025506376594,0.1405956550919667
815.2038009502376,0.14810611740657806
820.2050512628157,0.15154233676670037
825.2063015753938,0.1519668956607443
830.2075518879719,0.1499960469388476
835.2088022005502,0.1456624317231608
840.2100525131283,0.13844985683396266
845.2113028257064,0.1275008792915128
850.2125531382845,0.111957811783467
855.2138034508627,0.09133142208242011
860.2150537634409,0.06574357329985439
865.216304076019,0.03594106447300267
870.2175543885971,0.0031224387310998395
875.2188047011753,-0.031261470632895194
880.2200550137534,-0.06558619770918911
885.2213053263316,-0.09799854453366451
890.2225556389097,-0.12636641358079825
895.2238059514879,-0.14842831025593148
900.225056264066,-0.16222822487842686
905.226306576644,-0.16668502951094955
910.2275568892225,-0.16196690030829117
915.2288072018004,-0.14942282597161652
920.2300575143786,-0.13112946530611122
925.2313078269568,-0.10935776010420921
930.2325581395348,-0.08624212793826432
935.2338084521132,-0.06371829727940405
940.2350587646912,-0.043591061901055
945.2363090772692,-0.027532432776040117
950.2375593898474,-0.016903073047774875
955.2388097024256,-0.012461948918303085
960.2400600150038,-0.014155516071707076
965.241310327582,-0.021147568978652408
970.24256064016,-0.032079769903138315
975.2438109527382,-0.045395121049349674
980.2450612653164,-0.05954802987061689
985.2463115778944,-0.07304961746215381
990.2475618904726,-0.08443652306814221
995.2488122030508,-0.09230449097111736
1000.2500625156288,-0.09548569964193783
1005.251312828207,-0.09331407089296809
1010.2525631407852,-0.0858169863423138
1015.2538134533634,-0.07369431347360318
1020.2550637659416,-0.058090046340274606
1025.2563140785196,-0.040299324720045056
1030.2575643910975,-0.02156608306202671
1035.258814703676,-0.0030249530420972223
1040.260065016254,0.014274239937186949
1045.261315328832,0.02936713091114745
1050.2625656414104,0.041466424297214
1055.2638159539886,0.05011573835394536
1060.2650662665667,0.055300578426181295
1065.2663165791448,0.057419095689278256
1070.267566891723,0.05710491319374092
1075.268817204301,0.054985440836986
1080.2700675168792,0.05147858782954716
1085.2713178294573,0.046687291620512314
1090.2725681420354,0.04040332268468621
1095.2738184546135,0.03220998380279086
1100.2750687671917,0.02165930613024569
1105.27631907977,0.00847060006360598
1110.277569392348,-0.0073287053794699065
1115.2788197049265,-0.02537953050563527
1120.2800700175044,-0.04507398576261972
1125.2813203300825,-0.06566762201677091
1130.2825706426606,-0.08634168078124593
1135.2838209552388,-0.10619672362237757
1140.2850712678169,-0.12423225605523856
1145.286321580395,-0.13939840727735214
1150.2875718929731,-0.150766962437411
1155.2888222055517,-0.15777429471743903
1160.2900725181296,-0.16040552916180714
1165.2913228307077,-0.15920059459431085
1170.2925731432858,-0.15507728651433478
1175.293823455864,-0.14908590946059455
1180.295073768442,-0.14222999227923946
1185.2963240810202,-0.13540755718330139
1190.2975743935983,-0.1294298816407427
1195.2988247061764,-0.125031597142115
1200.3000750187546,-0.12281415254664944
1205.301325331333,-0.12313603968972155
1210.302575643911,-0.12602370222415155
1215.3038259564892,-0.1311753096516196
1220.3050762690673,-0.13806282180310653
1225.3063265816454,-0.1460648772279751
1230.3075768942235,-0.1545471150324784
1235.3088272068017,-0.16285456637766021
1240.3100775193798,-0.17025330277386183
1245.311327831958,-0.1759111301693568
1250.312578144536,-0.17900268696663804
1255.3138284571144,-0.17894049730562242
1260.3150787696925,-0.17560806982490154
1265.3163290822706,-0.16942225769291228
1270.3175793948487,-0.16116537392851166
1275.3188297074269,-0.15170813495352659
1280.320080020005,-0.14180345798685492
1285.321330332583,-0.13203157154263415
1290.3225806451612,-0.12284803872605653
1295.3238309577391,-0.11463803614843857
1300.3250812703177,-0.10771517165396985
1305.3263315828956,-0.10226854525738295
1310.327581895474,-0.0983083817284009
1315.328832208052,-0.09566113925636349
1320.3300825206302,-0.09402454536218259
1325.3313328332083,-0.09304875556034141
1330.3325831457864,-0.09239877880922776
1335.3338334583646,-0.09177740918180577
1340.335083770943,-0.09092031768451868
1345.3363340835208,-0.0895909429319866
1350.337584396099,-0.08759567897303108
1355.338834708677,-0.08481798525380094
1360.3400850212554,-0.08125045841385976
1365.3413353338335,-0.07700346337430769
1370.3425856464116,-0.07228958198960994
1375.3438359589898,-0.06740590750839331
1380.345086271568,-0.06273812560878429
1385.346336584146,-0.05878672549408563
1390.347586896724,-0.056182779847222517
1395.3488372093022,-0.05564403779608795
1400.3500875218804,-0.05784365159888726
1405.3513378344585,-0.06322361135949893
1410.3525881470368,-0.07184253803493232
1415.353838459615,-0.08334168829323672
1420.355088772193,-0.0970278708089792
1425.3563390847712,-0.11197468482188402
1430.357589397349,-0.12702668765826702
1435.3588397099277,-0.14068433612443787
1440.3600900225056,-0.1509959867156315
1445.3613403350837,-0.15567447838659204
1450.3625906476618,-0.15256873252516479
1455.36384096024,-0.1403446300791976
1460.3650912728183,-0.11897901419636515
1465.3663415853964,-0.08973834191955024
1470.3675918979743,-0.05468781716294299
1475.3688422105529,-0.016089238609540004
1480.3700925231308,0.023974127267502518
1485.371342835709,0.06365993939028833
1490.372593148287,0.10126203184109146
1495.3738434608651,0.13515586972285235
1500.3750937734433,0.16392908082920332
1505.3763440860214,0.18666449506156202
1510.3775943985995,0.20319552179252917
1515.378844711178,0.21413982187882502
1520.380095023756,0.22066235131856582
1525.381345336334,0.2240997951594497
1530.3825956489122,0.22563912052948218
1535.3838459614904,0.22616073818666826
1540.3850962740685,0.22623540069718356
1545.3863465866466,0.22619912270982356
1550.3875968992247,0.2262355098555983
1555.3888472118028,0.22643166522652822
1560.390097524381,0.22680543549683127
1565.3913478369593,0.22731339351210333
1570.3925981495374,0.2278439672434585
1575.3938484621156,0.22819119037288282
1580.3950987746937,0.22800525692681084
1585.3963490872718,0.2267331926667926
1590.39759939985,0.22359093861647455
1595.398849712428,0.21762567444098302
1600.4001000250062,0.20790365550312376
1605.4013503375843,0.19378336425288348
1610.4026006501624,0.17515115488759467
1615.4038509627408,0.15249095029879403
1620.4051012753189,0.12676382273764947
1625.406351587897,0.09920533130648125
1630.4076019004751,0.07118691134434856
1635.4088522130533,0.04420287676590465
1640.4101025256314,0.01991377513802334
1645.4113528382095,0.00010017429873402767
1650.4126031507876,-0.013580695652022905
1655.4138534633655,-0.01999555758712724
1660.415103775944,-0.018892010059869378
1665.4163540885222,-0.010983935295994547
1670.4176044011003,0.00229787646169401
1675.4188547136785,0.019231026508926635
1680.4201050262566,0.03816250873447984
1685.4213553388347,0.05766951589897183
1690.4226056514128,0.07655093718249725
1695.423855963991,0.09377653091554602
1700.425106276569,0.10850459089229035
1705.4263565891472,0.12018642590388158
1710.4276069017253,0.1286794270837093
1715.4288572143034,0.13426395954824127
1720.4301075268818,0.1375255860521112
1725.43135783946,0.13916164018074165
1730.432608152038,0.13981142429921198
1735.4338584646162,0.13997103769796101
1740.4351087771945,0.13998873389633515
1745.4363590897724,0.1400989086601374
1750.4376094023503,0.14045442650683718
1755.4388597149286,0.1411396852649605
1760.4401100275068,0.1421682418921919
1765.4413603400849,0.14347536368839095
1770.4426106526632,0.1449064761333521
1775.4438609652414,0.14618910420268386
1780.4451112778197,0.1468758504660663
1785.4463615903976,0.1462687646246158
1790.4476119029755,0.14337412113231873
1795.4488622155538,0.13696393002187843
1800.450112528132,0.12579572055529553
1805.45136284071,0.10894555471989628
1810.452613153288,0.08609250144561603
1815.4538634658663,0.05757145630290999
1820.455113778445,0.024153410855119378
1825.4563640910228,-0.013263885585106655
1830.457614403601,-0.053737996429083085
1835.458864716179,-0.0958966900433189
1840.4601150287567,-0.13717076827578822
1845.4613653413355,-0.173222591315892
1850.4626156539132,-0.19844013451357037
1855.4638659664915,-0.20786956800744597
1860.4651162790697,-0.19964298217794083
1865.466366591648,-0.17605877411739118
1870.467616904226,-0.14236845766757714
1875.4688672168045,-0.10430721667272894
1880.4701175293824,-0.066224349170117
1885.4713678419605,-0.0306939938250125
1890.4726181545384,0.0008464305035301202
1895.4738684671167,0.027342573102121775
1900.4751187796949,0.04781914962482468
1905.476369092273,0.06155233398828731
1910.477619404851,0.06841012521203145
1915.4788697174288,0.06901521874946175
1920.480120030008,0.06458324499341275
1925.4813703425857,0.05654435792454995
1930.482620655164,0.04617153007219076
1935.483870967742,0.03437046503099866
1940.48512128032,0.021649902833447
1945.4863715928984,0.00820784094361562
1950.4876219054763,-0.005938329769191343
1955.4888722180544,-0.02082511177581395
1960.4901225306328,-0.036446804543430376
1965.491372843211,-0.05270292542662571
1970.4926231557888,-0.06938169273016025
1975.4938734683672,-0.0861503604165549
1980.4951237809453,-0.10252034915901834
1985.4963740935236,-0.11778281944130009
1990.4976244061013,-0.13095792076279178
1995.49887471868,-0.14083774012132239
2000.5001250312575,-0.1461874606740284
2005.501375343836,-0.14607864945731527
2010.502625656414,-0.14020742878468248
2015.503875968992,-0.1290100663201162
2020.5051262815705,-0.11349967892592985
2025.5063765941488,-0.09492855458360892
2030.5076269067267,-0.07446804736204934
2035.5088772193048,-0.05303562810125114
2040.510127531883,-0.03127505218875889
2045.511377844461,-0.009617174035432484
2050.512628157039,0.011654464687512146
2055.5138784696173,0.03236853250642043
2060.5151287821955,0.052452747307959756
2065.5163790947736,0.07191265906244101
2070.517629407352,0.09077850528676847
2075.51887971993,0.10901640537224046
2080.520130032508,0.1264169545015667
2085.521380345086,0.142486697399558
2090.522630657664,0.15638703477888016
2095.5238809702423,0.16698577819301674
2100.525131282821,0.17307318147149853
2105.526381595399,0.17371332451591873
2110.527631907977,0.16858573072319302
2115.5288822205557,0.15813056316920585
2120.5301325331334,0.14342140399812006
2125.5313828457115,0.12587529246237628
2130.5326331582896,0.10699962502853398
2135.533883470868,0.08829971856352611
2140.535133783446,0.0713143509851585
2145.536384096024,0.057635240274094585
2150.537634408602,0.04877156763247141
2155.53888472118,0.045842902097822956
2160.5401350337584,0.04924689380359857
2165.5413853463365,0.0585141175775171
2170.5426356589146,0.07244510095490772
2175.5438859714927,0.08941477021879868
2180.545136284071,0.10762478178020059
2185.546386596649,0.12517034545967154
2190.547636909227,0.13997382097167238
2195.548887221805,0.14977545154762822
2200.550137534384,0.1523643137349605
2205.551387846962,0.14606257285775331
2210.55263815954,0.1302397720756683
2215.553888472118,0.10553250075144759
2220.5551387846963,0.07361514336358049
2225.5563890972744,0.036682754317881594
2230.5576394098525,-0.003023944744933257
2235.55888972243,-0.043425851245227354
2240.5601400350088,-0.08256362286742568
2245.561390347587,-0.11850956394566782
2250.562640660165,-0.14945308015023268
2255.563890972743,-0.1740235440157428
2260.5651412853213,-0.19168002324906683
2265.5663915978994,-0.20287654518565768
2270.567641910477,-0.20884717976075642
2275.568892223056,-0.21113644713899923
2280.5701425356337,-0.2111507390488217
2285.571392848212,-0.2099193746771818
2290.57264316079,-0.2080732513749828
2295.573893473368,-0.20594259756027938
2300.5751437859462,-0.20367608674955265
2305.576394098525,-0.20133204646676855
2310.577644411103,-0.19893340044307156
2315.578894723681,-0.19649577219344103
2320.580145036259,-0.19404103980796641
2325.5813953488373,-0.1916065051439752
2330.5826456614154,-0.18925647882375027
2335.583895973993,-0.1870985690646209
2340.585146286572,-0.18530248909619268
2345.58639659915,-0.18412132439959472
2350.587646911728,-0.1839390606393838
2355.588897224306,-0.18543529543669243
2360.590147536884,-0.1900822770767206
2365.5913978494623,-0.20134626020424548
2370.5926481620404,-0.2270379489849511
2375.5938984746185,-0.2829661700925684
2380.5951487871966,-0.3969835285116462
2385.5963990997748,-0.6105609954208817
2390.597649412353,-0.9733171324600143
2395.598899724931,-1.5272720855505164
2400.600150037509,-2.284358033528051
2405.6014003500877,-3.209972167391197
2410.602650662666,-2.278457359778529
2415.603900975244,-1.515419767532766
2420.605151287822,-0.9554185900190636
2425.6064016004,-0.5864804618515465
2430.6076519129783,-0.36652592996721906
2435.6089022255564,-0.24583060247519262
2440.6101525381346,-0.18275038858406897
2445.6114028507127,-0.14919729305009016
2450.612653163291,-0.12910769728511468
2455.613903475869,-0.11447037820254274
2460.615153788447,-0.10174496281648611
2465.616404101025,-0.08954022537576829
2470.6176544136038,-0.07737868933726134
2475.6189047261814,-0.06512232842515984
2480.6201550387595,-0.05272795451058144
2485.6214053513377,-0.04014786160010427
2490.622655663916,-0.027293196356634433
2495.623905976494,-0.014031334998562309
2500.625156289072,-0.00021029884639420544
2505.62640660165,0.014296471737196377
2510.6276569142287,0.029542579451470062
2515.628907226807,0.04548179678504578
2520.630157539385,0.061973132997291014
2525.631407851963,0.07880536411901837
2530.632658164541,0.09571495780053761
2535.63390847712,0.11238114270611779
2540.635158789697,0.1284077759679168
2545.636409102276,0.14332468246697783
2550.6376594148537,0.1566422679528316
2555.638909727432,0.16796258398492414
2560.64016004001,0.17710089327559594
2565.641410352588,0.18414433169328379
2570.642660665166,0.18940248491734468
2575.6439109777443,0.19327045508265164
2580.6451612903224,0.1960702209066692
2585.646411602901,0.1979308186121498
2590.6476619154787,0.19873703801677295
2595.648912228057,0.19815567354193456
2600.650162540635,0.19573985362446406
2605.651412853213,0.19109215867253296
2610.652663165791,0.18403047034481684
2615.6539134783698,0.1746810722531713
2620.655163790948,0.1634593859198296
2625.656414103526,0.15097294014177534
2630.657664416104,0.13792785920942963
2635.6589147286822,0.12509816220506306
2640.6601650412604,0.11334886123087226
2645.6614153538385,0.10364327781114271
2650.6626656664166,0.09695667450274362
2655.6639159789947,0.0940781305739592
2660.665166291573,0.0953803167147984
2665.666416604151,0.1006934394704444
2670.667666916729,0.10936829412585555
2675.668917229307,0.12048655607135267
2680.6701675418853,0.13308866515360424
2685.6714178544635,0.14631024661574463
2690.6726681670416,0.15940791478413055
2695.67391847962,0.17173210315315385
2700.675168792198,0.18272148683021155
2705.676419104776,0.1919536832443705
2710.677669417354,0.19922410368053514
2715.6789197299327,0.20458640820098373
2720.680170042511,0.20830631026423463
2725.681420355089,0.21073881521099633
2730.682670667667,0.21218359780269574
2735.683920980245,0.21277301795041628
2740.6851712928237,0.21242112526453116
2745.6864216054014,0.21084245763737625
2750.6876719179795,0.20764104370353506
2755.6889222305576,0.20245300821750478
2760.690172543136,0.19509362433451716
2765.691422855714,0.18563948794547827
2770.692673168292,0.17440306119584084
2775.69392348087,0.1618198426129663
2780.695173793448,0.1483143363486194
2785.6964241060264,0.13420522954347627
2790.6976744186045,0.11967141663061026
2795.6989247311826,0.1047677779130962
2800.7001750437607,0.0894695389073455
2805.701425356339,0.07372698632349016
2810.702675668917,0.05751526243286541
2815.703925981495,0.04086642519531547
2820.7051762940737,0.023879848519130036
2825.706426606652,0.00672158278654278
2830.70767691923,-0.01036835307647788
2835.708927231808,-0.02705007914048823
2840.710177544386,-0.04285197900799184
2845.7114278569643,-0.05716994193980246
2850.7126781695424,-0.06933918794885535
2855.7139284821205,-0.07878648797526511
2860.7151787946987,-0.08520758110212079
2865.716429107277,-0.08867061219973515
2870.717679419855,-0.08957322109517028
2875.718929732433,-0.08846779723151328
2880.720180045011,-0.08584149297945612
2885.7214303575893,-0.08194118859222772
2890.7226806701674,-0.0766912593537896
2895.723930982745,-0.06971635429510131
2900.725181295324,-0.06046656198340351
2905.7264316079018,-0.04842120084238703
2910.72768192048,-0.033305439358155324
2915.728932233058,-0.015226019123221149
2920.7301825456366,0.005332056461748269
2925.7314328582147,0.027616764532335497
2930.732683170793,0.050730524192671926
2935.733933483371,0.07367983217701672
2940.735183795949,0.09535232424315786
2945.736434108527,0.11450213084378245
2950.7376844211053,0.12984561454793114
2955.7389347336834,0.14030358994990186
2960.7401850462616,0.1453032616343489
2965.74143535884,0.14496844298967904
2970.742685671418,0.140072973263921
2975.743935983996,0.13178779847750058
2980.745186296574,0.12137923679056106
2985.746436609152,0.11000995570722634
2990.7476869217303,0.09868574515774903
2995.7489372343084,0.08828432134416037
3000.7501875468865,0.07956788483058037
3005.7514378594647,0.07312390011896149
3010.752688172043,0.06925834137142374
3015.753938484621,0.0679210295875858
3020.755188797199,0.06872643152916386
3025.7564391097776,0.0710586339540415
3030.757689422356,0.07418648945821471
3035.758939734934,0.07732005748599069
3040.760190047512,0.0796019653609397
3045.76144036009,0.08009334916361376
3050.762690672668,0.077833920499778
3055.7639409852463,0.07200861107687535
3060.7651912978245,0.0621614356366051
3065.7664416104026,0.0483303212160108
3070.7676919229807,0.03100591569297579
3075.768942235559,0.010934826411332154
3080.770192548137,-0.011101621857192167
3085.771442860715,-0.03438228655968522
3090.772693173293,-0.058140461872630146
3095.7739434858718,-0.08131976459195647
3100.775193798449,-0.10240467860484007
3105.776444111028,-0.11959845162084162
3110.7776944236057,-0.1314344227240643
3115.778944736184,-0.1374950795116005
3120.780195048762,-0.13866636841339303
3125.7814453613405,-0.136667469382132
3130.7826956739186,-0.13321179229185134
3135.7839459864967,-0.1293826768731107
3140.785196299075,-0.1254907099546778
3145.786446611653,-0.12128282830606263
3150.787696924231,-0.11625464893302444
3155.788947236809,-0.10991513949467492
3160.790197549388,-0.10196013569672682
3165.791447861965,-0.09234761396793074
3170.792698174544,-0.08127668214475671
3175.7939484871217,-0.06909734996662668
3180.7951987997,-0.05620440935539751
3185.796449112278,-0.04296454557879204
3190.797699424856,-0.02969252361087918
3195.798949737434,-0.016658170968891425
3200.8002000500123,-0.004093243675151649
3205.8014503625905,0.007821198315182996
3210.8027006751686,0.0189820929954812
3215.8039509877467,0.029382610435093364
3220.805201300325,0.03909847115662318
3225.806451612903,0.04823876793673887
3230.807701925481,0.056877716276105
3235.80895223806,0.06499021266928191
3240.8102025506378,0.07241059575522578
3245.811452863216,0.07883158014885963
3250.812703175794,0.08385814759285572
3255.813953488372,0.08711590306950842
3260.8152038009503,0.088380684451765
3265.8164541135284,0.0876690761329071
3270.8177044261065,0.08524189620918284
3275.8189547386846,0.08152594472228626
3280.8202050512627,0.07700922735768459
3285.821455363841,0.07216873228037188
3290.822705676419,0.0674510289212187
3295.823955988997,0.06328156623606965
3300.8252063015752,0.060060357734161136
3305.8264566141534,0.05811819099591087
3310.8277069267315,0.05764551569726333
3315.8289572393096,0.05863686382513538
3320.830207551888,0.06088877943314659
3325.831457864466,0.06404944847436973
3330.8327081770444,0.06767948501166932
3335.8339584896225,0.07128145055576819
3340.8352088022007,0.07429099338016082
3345.836459114779,0.07606543001186458
3350.837709427357,0.07592324851329736
3355.838959739935,0.0732619886537937
3360.840210052513,0.06772122113633292
3365.8414603650917,0.05930601145153912
3370.8427106776694,0.04839730153854513
3375.8439609902475,0.03565195985827104
3380.8452113028256,0.021871059289860766
3385.846461615404,0.007921887991011907
3390.847711927982,-0.005263802979832615
3395.84896224056,-0.0166702043052157
3400.850212553138,-0.025244835341286787
3405.8514628657163,-0.030062396602026087
3410.8527131782944,-0.030559899870329824
3415.8539634908725,-0.026715496971868858
3420.8552138034506,-0.019054212144241408
3425.8564641160287,-0.008474917943797615
3430.857714428607,0.0039910554693056875
3435.858964741185,0.017358836779649965
3440.860215053764,0.030751665316987878
3445.8614653663417,0.043384619412867365
3450.86271567892,0.05455264940012527
3455.863965991498,0.06367971934553214
3460.865216304076,0.07041811112998825
3465.866466616654,0.07472768457585197
3470.8677169292323,0.07686287334616382
3475.8689672418104,0.07725415017545115
3480.8702175543885,0.07633740226482827
3485.8714678669667,0.07440413157247028
3490.872718179545,0.07151825370334887
3495.873968492123,0.06751166536162236
3500.875218804701,0.062054526315863834
3505.876469117279,0.05478532612957816
3510.8777194298573,0.04546267698657908
3515.8789697424354,0.03407709758932228
3520.880220055013,0.02087049275451984
3525.881470367592,0.0062626778890344905
3530.8827206801698,-0.00926111920986126
3535.8839709927483,-0.025237095602221007
3540.8852213053265,-0.04125482158159078
3545.8864716179046,-0.056950465281070964
3550.8877219304827,-0.07199941687303293
3555.888972243061,-0.08613625155485118
3560.890222555639,-0.09919933704248825
3565.891472868217,-0.11116929365641666
3570.892723180795,-0.12216716813583223
3575.8939734933733,-0.13240169920707454
3580.8952238059514,-0.14208143713635574
3585.8964741185296,-0.15131303865808837
3590.897724431108,-0.159998986836317
3595.898974743686,-0.16775625195422672
3600.900225056264,-0.17391203586414225
3605.901475368842,-0.17765022545705866
3610.90272568142,-0.17831338412398476
3615.9039759939983,-0.17571754838324227
3620.905226306576,-0.17025749166048434
3625.9064766191545,-0.1627079594698944
3630.9077269317327,-0.15386138526271123
3635.908977244311,-0.14423297202441637
3640.91022755689,-0.13395252518772371
3645.911477869468,-0.12281663622604348
3650.9127281820456,-0.11042545960878918
3655.913978494624,-0.09635101664731668
3660.915228807202,-0.08030101745477837
3665.91647911978,-0.06223390077060167
3670.917729432358,-0.04238567471479915
3675.918979744936,-0.02121275568109548
3680.9202300575134,0.0006933956997855554
3685.921480370093,0.02265523893507457
3690.922730682671,0.04390168207565997
3695.9239809952487,0.0635463369134561
3700.925231307827,0.08062669673726776
3705.926481620405,0.09425296792534098
3710.927731932983,0.10383338653753357
3715.928982245561,0.10925917225034797
3720.9302325581393,0.11092548336241355
3725.931482870717,0.1095584711103675
3730.932733183296,0.10593598954324095
3735.9339834958737,0.10063150838321688
3740.935233808452,0.09386605303283473
3745.9364841210304,0.08548891966760981
3750.937734433609,0.0750750760827486
3755.938984746186,0.062113610757822076
3760.9402350587648,0.0462345999293274
3765.941485371343,0.02738816126313634
3770.942735683921,0.0058966154249747715
3775.943985996499,-0.017629212529260828
3780.945236309077,-0.042435579280230284
3785.946486621656,-0.06773771927132433
3790.9477369342335,-0.09275788294551493
3795.948987246812,-0.11673505216479793
3800.9502375593897,-0.13901839562707188
3805.951487871968,-0.1593924842999118
3810.952738184546,-0.1788164608507503
3815.953988497124,-0.20083227487832664
3820.955238809702,-0.233966843948159
3825.95648912228,-0.295242628127311
3830.9577394348585,-0.41392061045469525
3835.9589897474366,-0.6326538660258733
3840.960240060015,-1.0015274177759907
3845.961490372593,-1.5619318326658613
3850.9627406851714,-2.32414843492284
3855.9639909977495,-3.251668047680156
3860.965241310328,-2.295991235005245
3865.966491622906,-1.504595007795757
3870.967741935484,-0.9134284887612871
3875.968992248062,-0.5123646762648505
3880.97024256064,-0.26089876326946343
3885.971492873218,-0.11047565456867146
3890.972743185797,-0.020528555354002706
3895.9739934983754,0.03568937988295828
3900.9752438109526,0.07255762535184954
3905.9764941235303,0.09635756592253586
3910.977744436109,0.10939648844279558
3915.978994748687,0.11281687264305378
3920.980245061265,0.10796974757017738
3925.9814953738432,0.09670174787480744
3930.982745686421,0.08108507365659624
